"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAEV","DAPR","DASF","EVAP","FMTM","MDEV","MDPR","MDSF","MNPN","MXPN","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN","WDF2","WDF5","WDMV","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT22"
"USC00281592","CHATHAM 2 W, NJ US","40.74389","-74.41583","108.2","2003-12-27",,,,,,,,,,,,,"0.00",,"0.0","0.0",,"41","29","36",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00281592","CHATHAM 2 W, NJ US","40.74389","-74.41583","108.2","2003-12-28",,,,,,,,,,,,,"0.00",,"0.0","0.0",,"52","23","23",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00281592","CHATHAM 2 W, NJ US","40.74389","-74.41583","108.2","2003-12-29",,,,,,,,,,,,,"0.00",,"0.0","0.0",,"51","23","28",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00281592","CHATHAM 2 W, NJ US","40.74389","-74.41583","108.2","2003-12-30",,,,,,,,,,,,,"0.00",,"0.0","0.0",,"53","28","38",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00281592","CHATHAM 2 W, NJ US","40.74389","-74.41583","108.2","2003-12-31",,,,,,,,,,,,,"0.02",,"0.0","0.0",,"51","27","27",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-01-01","9.40",,,,," 2323",,,,,," 2100","0.00",,"0.0","0.0","28","35","21",,"    0","  310","  310",,,"16.1","25.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-01-02","7.83",,,,," 0143",,,,,," 0123","0.00",,"0.0","0.0","30","37","23",,"    0","  310","  320",,,"16.1","23.9",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-01-03","6.71",,,,," 2347",,,,,,,"0.00",,"0.0","0.0","31","35","26",,"    0","  350","   10",,,"12.1","16.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-01-04","6.93",,,,," 2359",,,,,," 2110","0.00",,"0.0","0.0","34","39","29",,"    0","  260","  250",,,"15.0","25.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-01-05","6.71",,,,," 2359",,,,,," 1716","0.00",,"0.0","0.0","38","43","32",,"    0","  260","  250",,,"15.0","21.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-01-06","6.93",,,,," 2010",,,,,," 2009","0.62",,"0.0",,"38","42","34",,"    0","   70","   60",,,"28.0","38.0","    1",,,,,,,,,,,"    1",,,"    1",,"    1","    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-01-07","6.71",,,,," 1616",,,,,," 1616","0.07",,"0.5",,"32","37","26",,,"   10","  360",,,"19.9","25.9","    1",,,,,,,,,,,"    1",,,,,"    1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-01-08","6.04",,,,," 1947",,,,,," 2012","0.00",,"0.0","0.0","29","35","22",,"    0","  250","  240",,,"17.9","25.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-01-09","8.05",,,,," 1540",,,,,," 1553","0.08",,"0.0",,"37","42","31",,"    0","  250","  230",,,"17.0","25.1","    1",,,,,,,,,,,"    1",,,"    1",,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-01-10","6.26",,,,," 1321",,,,,," 1150","0.00",,"0.0",,"46","52","40",,,"  290","  250",,,"15.0","23.9",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-01-11","6.71",,,,," 2322",,,,,," 2321","0.27",,"0.0",,"45","49","40",,,"  290","  300",,,"17.9","30.0","    1",,,,,,,,,,,"    1",,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-01-12","8.05",,,,," 2115",,,,,," 2113","0.00",,"0.0",,"43","46","39",,"    0","  210","  220",,,"16.1","25.9",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-01-13","11.86",,,,," 1447",,,,,," 1225","0.02",,"0.0",,"41","44","37",,"    0","  290","  290",,,"23.9","38.9",,,,,,,,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-01-14","6.93",,,,," 0127",,,,,," 0127","0.00",,"0.0",,"39","44","34",,"    0","  290","  290",,,"17.9","23.9",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-01-15","7.16",,,,," 1549",,,,,," 1548","0.00",,"0.0",,"43","50","36",,,"  300","  300",,,"17.9","25.9","    1",,,,,,,,,,,"    1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-01-16","8.05",,,,," 0812",,,,,," 0812","0.00",,"0.0",,"39","42","36",,"    0","  310","  330",,,"19.9","29.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-01-17","8.50",,,,," 1401",,,,,," 1514","0.00",,"0.0","0.0","41","47","35",,"    0","  290","  280",,,"17.9","25.1",,,,,,,,,,,,,,,,,"    1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-01-18","8.95",,,,," 1424",,,,,," 1106","0.00",,"0.0",,"34","38","29",,"    0","  290","  290",,,"17.9","29.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-01-19","6.71",,,,," 2132",,,,,," 1948","0.32",,"3.0","0.0","29","31","26",,"    0","   60","   60",,,"17.9","23.9","    1",,,,,,,,,,,"    1",,,,,"    1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-01-20","5.14",,,,," 0009",,,,,," 0214","0.00",,"0.0","3.0","32","39","25",,"    0","   70","   70",,,"15.0","19.9","    1",,,,,,,,,,,"    1",,,,,"    1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-01-21","5.82",,,,," 1946",,,,,," 1946","0.15",,"0.0",,"37","40","33",,"    0","  280","  280",,,"15.0","23.9","    1",,,,,,,,,,,"    1",,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-01-22","8.05",,,,," 0945",,,,,," 2346","0.00",,"0.0","1.0","42","47","37",,"    0","  310","  250",,,"15.0","21.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-01-23","9.62",,,,," 1229",,,,,," 1229","0.00",,"0.0",,"45","48","42",,"    0","  250","  250",,,"21.0","34.9","    1",,,,,,,,,,,"    1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-01-24","6.26",,,,," 2256",,,,,," 2257","0.31",,"0.0",,"48","50","45",,"    0","  320","  310",,,"16.1","21.9","    1",,,,,,,,,,,"    1",,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-01-25","10.51",,,,," 0758",,,,,,,"0.00",,"0.0","0.0","43","47","39",,"    0","  310","  290",,,"21.0","25.9",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-01-26","8.50",,,,," 1025",,,,,," 0410","0.00",,"0.0","0.0","47","56","37",,"    0","  250","  270",,,"17.0","23.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-01-27","4.92",,,,," 2245",,,,,," 2242","0.00",,"0.0","0.0","52","62","41",,"    0","  250","  250",,,"15.0","21.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-01-28","6.93",,,,," 0904",,,,,," 0438","0.00",,"0.0","0.0","53","60","46",,"    0","  260","  250",,,"13.0","17.9",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-01-29","6.71",,,,," 1347",,,,,," 2326","0.00",,"0.0","0.0","60","69","50",,"    0","  290","  260",,,"17.9","23.9",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-01-30","6.71",,,,," 2350",,,,,," 2350","0.03",,"0.0","0.0","51","61","41",,"    0","   70","   50",,,"17.0","23.9",,,,,,,,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-01-31","9.62",,,,," 0659",,,,,," 0700","0.06",,"0.0","0.0","39","41","36",,"    0","   80","   80",,,"21.0","25.1","    1",,,,,,,,,,,"    1",,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-02-01","8.50",,,,," 1909",,,,,," 2337","0.15",,"0.0","0.0","47","55","38",,"    0","  290","  330",,,"25.9","34.9","    1",,,,,,,,,,,"    1",,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-02-02","10.07",,,,," 0250",,,,,," 0017","0.00",,"0.0","0.0","35","40","29",,"    0","  310","  280",,,"23.0","36.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-02-03","6.71",,,,," 1209",,,,,," 1214","0.00",,"0.0","0.0","37","43","31",,"    0","  240","  250",,,"17.0","23.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-02-04","6.93",,,,," 2257",,,,,," 2317","0.00",,"0.0","0.0","34","43","25",,"    0","  310","  310",,,"21.0","31.1","    1",,,,,,,,,,,"    1",,,,,"    1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-02-05","10.74",,,,," 0304",,,,,," 0258","0.00",,"0.0",,"26","33","19",,"    0","  310","  310",,,"25.1","38.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-02-06","6.26",,,,," 0857",,,,,," 1011","0.00",,"0.0","0.0","37","43","30",,"    0","  290","  290",,,"15.0","21.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-02-07","4.70",,,,," 0226",,,,,," 0225","0.02",,"0.0","0.0","42","46","37",,"    0","  260","  260",,,"13.0","17.9","    1",,,,,,,,,,,"    1",,,"    1",,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-02-08","7.38",,,,," 2345",,,,,," 2122","0.00",,"0.0","0.0","45","53","37",,"    0","  310","  260",,,"13.0","17.9",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-02-09","6.49",,,,," 1036",,,,,," 1035","0.00",,"0.0","0.0","42","47","36",,"    0","   60","   60",,,"17.0","25.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-02-10","7.16",,,,," 1956",,,,,," 1949","0.30",,"0.0","0.0","47","55","38",,"    0","  210","  220",,,"16.1","23.9","    1",,,,,,,,,,,"    1",,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-02-11","11.63",,,,," 0955",,,,,," 0822","0.08",,"0.0","0.0","40","55","24",,"    0","  310","  280",,,"23.9","36.0","    1",,,,,,,,,,,"    1",,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-02-12","8.28",,,,," 1333",,,,,," 1329","0.00",,"0.0","0.0","34","45","23",,"    0","  260","  250",,,"23.0","31.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-02-13","10.74",,,,," 0949",,,,,," 1205","0.00",,"0.0","0.0","33","42","23",,"    0","  310","  320",,,"21.9","29.1",,,,,,,,"    1",,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-02-14","6.71",,,,," 2020",,,,,," 2020","0.00",,"0.0","0.0","30","39","21",,,"  240","  220",,,"16.1","23.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-02-15","9.62",,,,," 1449",,,,,," 1449","0.00",,"0.0","0.0","41","50","32",,"    0","  240","  250",,,"17.9","28.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-02-16","4.92",,,,," 1555",,,,,,,"0.00",,"0.0","0.0","50","56","44",,"    0","  300","  240",,,"12.1","17.9",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-02-17","8.50",,,,," 1646",,,,,," 1947","0.00",,"0.0","0.0","42","49","34",,"    0","  310","  320",,,"19.9","29.1",,,,,,,,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-02-18","7.83",,,,," 1206",,,,,," 1119","0.00",,"0.0","0.0","38","45","30",,"    0","   60","   50",,,"16.1","23.9",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-02-19","3.36",,,,," 1419",,,,,," 1418","0.00",,"0.0","0.0","42","53","31",,"    0","  250","  250",,,"10.1","14.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-02-20","9.40",,,,," 0812",,,,,," 0147","0.08",,"0.0","0.0","50","54","45",,"    0","  160","  250",,,"12.1","16.1","    1",,,,,,,,,,,"    1",,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-02-21","10.07",,,,,,,,,,,,"0.03",,"0.0","0.0","57","63","50",,,"    0","  270",,,"19.9","21.9","    1",,,,,,,,,,,"    1",,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-02-22","12.30",,,,,,,,,,,,"0.00",,"0.0","0.0","47","51","43",,"    0","    0","  290",,,"17.9","23.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-02-23","11.18",,,,,,,,,,,,"0.00",,"0.0","0.0","40","46","34",,,"    0","  330",,,"17.0","17.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-02-24","8.05",,,,,,,,,,,,"0.00",,"0.0","0.0","39","47","31",,"    0","    0","  180",,,"12.1","12.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-02-25",,,,,,,,,,,,,"0.00",,"0.0","0.0","45","52","38",,"    0",,,,,,"0.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-02-26",,,,,,,,,,,,,"0.00",,"0.0","0.0","50","58","42",,"    0","    0",,,,,"0.0","    1",,,,,,,,,,,"    1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-02-27",,,,,,,,,,,,,"0.05",,"0.0","0.0","40","50","29",,,,,,,,"0.0","    1",,,,,,,,,,,"    1",,,"    1",,"    1","    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-02-28",,,,,,,,,,,,,"0.00",,"0.0","0.0","33","40","26",,"    0",,,,,,"0.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-03-01","10.29",,,,," 1634",,,,,," 1632","0.00",,"0.0","0.0","38","47","28",,,"  360","  360",,,"12.1","15.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-03-02","11.63",,,,,,,,,,,,"0.35",,"0.0","0.0","43","49","36",,,,,,,,"0.0","    1",,,,,,,,,,,"    1",,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-03-03","14.76",,,,,,,,,,,,"0.82",,"0.0","0.0","53","61","45",,,,,,,,"0.0","    1",,,,,,,,,,,"    1",,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-03-04","16.33",,,,,,,,,,,,"0.00",,"0.0","0.0","35","45","25",,"    0",,,,,,"0.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-03-05","12.30",,,,,,,,,,,,"0.00",,"0.0","0.0","27","35","19",,"    0","    0","    0",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-03-06","9.40",,,,," 2024",,,,,," 1413","0.00",,"0.0","0.0","46","59","33",,"    0","  220","  240",,,"19.9","29.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-03-07","4.70",,,,," 0127",,,,,," 0044","0.00",,"0.0","0.0","55","65","44",,"    0","  230","  240",,,"14.1","23.9",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-03-08","7.83",,,,," 0423",,,,,," 0405","0.00",,"0.0","0.0","46","51","41",,"    0","   50","   50",,,"16.1","21.9","    1",,,,,,,"    1",,,,"    1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-03-09","8.28",,,,," 2224",,,,,,,"0.00",,"0.0","0.0","54","65","43",,"    0","  170","    0",,,"17.9","0.0","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-03-10","15.88",,,,," 1307",,,,,," 1259","0.08",,"0.0","0.0","45","59","30",,"    0","  270","  290",,,"25.9","44.1",,,,,,,,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-03-11","8.05",,,,," 0239",,,,,," 0336","0.00",,"0.0","0.0","34","41","27",,"    0","  280","  280",,,"19.9","25.9",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-03-12","4.47",,,,," 0253",,,,,,,"0.00",,"0.0","0.0","44","52","36",,"    0","  230","    0",,,"15.0","0.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-03-13","8.05",,,,," 1020",,,,,," 1116","0.28",,"0.0","0.0","43","45","40",,"    0","   60","   40",,,"17.0","23.0","    1",,,,,,,,,,,"    1",,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-03-14","5.59",,,,," 2245",,,,,," 2245","0.00",,"0.0","0.0","55","67","43",,"    0","  190","  190",,,"12.1","17.9","    1",,,,,,,,,,,"    1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-03-15","5.37",,,,," 0106",,,,,," 0105","0.00",,"0.0","0.0","55","61","48",,"    0","  220","  230",,,"16.1","25.1","    1",,,,,,,"    1",,,,"    1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-03-16","7.16",,,,," 2111",,,,,," 2209","0.00",,"0.0","0.0","51","64","37",,"    0","   40","   40",,,"17.9","28.0","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-03-17","8.72",,,,," 0122",,,,,," 0125","0.03",,"0.0",,"36","41","30",,"    0","   30","   30",,,"21.9","33.1",,,,,,,,,,,,,,,"    1",,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-03-18","8.95",,,,," 2118",,,,,," 1123","0.30",,"0.0","0.0","36","39","33",,"    0","   50","   50",,,"16.1","23.0","    1",,,"    1",,,,,,,,"    1",,,"    1",,"    1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-03-19","5.59",,,,," 2328",,,,,,,"0.00",,"0.0","0.0","42","48","36",,"    0","  100","    0",,,"13.0","0.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-03-20","8.28",,,,," 1231",,,,,," 1200","0.80",,"0.0","0.0","41","43","38",,,"  130","  130",,,"19.9","25.1","    1",,,,,,,,,,,"    1",,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-03-21","8.95",,,,," 2235",,,,,," 2040","0.00",,"0.0",,"43","56","29",,,"  300","  320",,,"23.9","38.0",,,,,,,,,,,,,,,"    1",,"    1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-03-22","12.75",,,,," 0152",,,,,," 0041","0.00",,"0.0","0.0","28","33","22",,,"  300","  300",,,"28.0","45.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-03-23","9.84",,,,," 1633",,,,,," 1705","0.00",,"0.0","0.0","37","48","26",,,"  240","  230",,,"23.0","36.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-03-24","5.82",,,,," 1236",,,,,," 1236","0.00",,"0.0","0.0","47","55","38",,,"  210","  210",,,"16.1","23.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-03-25","8.95",,,,," 0607",,,,,,,"0.02",,"0.0","0.0","43","50","36",,"    0","   30","    0",,,"21.9","0.0",,,,,,,,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-03-26","9.62",,,,," 2153",,,,,," 2156","0.28",,"0.0","0.0","41","44","38",,"    0","  280","  280",,,"25.1","36.0","    1",,,,,,,,,,"    1","    1",,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-03-27","8.50",,,,," 1023",,,,,," 1009","0.30",,"0.0","0.0","46","53","38",,"    0","  310","  310",,,"17.0","25.9","    1",,,,,,,,,,,"    1",,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-03-28","5.59",,,,," 2223",,,,,," 0032","0.00",,"0.0","0.0","46","56","35",,"    0","  250","  350",,,"12.1","17.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-03-29","8.50",,,,," 2000",,,,,,,"0.00",,"0.0","0.0","51","58","44",,"    0","  180","    0",,,"17.9","0.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-03-30","7.61",,,,," 1402",,,,,," 0026","0.00",,"0.0","0.0","61","72","49",,"    0","  250","  170",,,"17.0","28.0",,,,,,,,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-03-31","3.80",,,,," 2129",,,,,," 2059","0.28",,"0.0","0.0","54","61","47",,,"  140","  140",,,"12.1","16.1",,,,,,,,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-04-01","8.95",,,,," 1438",,,,,," 1438","0.06",,"0.0","0.0","53","60","45",,,"  280","  290",,,"23.0","31.1",,,,,,,,"    1",,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-04-02","7.38",,,,," 1714",,,,,," 1702","0.00",,"0.0","0.0","48","56","39",,,"  180","  170",,,"17.9","25.9",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-04-03","8.05",,,,," 1606",,,,,," 1526","0.05",,"0.0","0.0","60","77","42",,,"  300","  280",,,"21.0","38.0","    1",,,,,,,,,,,"    1",,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-04-04","9.17",,,,," 0927",,,,,," 0249","0.00",,"0.0","0.0","44","51","37",,,"  270","  290",,,"17.0","28.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-04-05","7.38",,,,," 1617",,,,,," 1433","0.00",,"0.0","0.0","39","45","32",,,"  280","  270",,,"15.0","19.9",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-04-06","7.61",,,,," 1555",,,,,," 1554","0.00",,"0.0",,"39","47","31",,,"  300","  290",,,"21.0","30.0",,,,,,,,,,,,,,,,,"    1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-04-07","6.04",,,,," 2349",,,,,," 1805","0.00",,"0.0",,"39","48","30",,,"  250","  170",,,"15.0","21.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-04-08","8.05",,,,," 0753",,,,,," 0818","0.00",,"0.0","0.0","50","59","41",,"    0","  230","  230",,,"16.1","21.9",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-04-09","8.72",,,,," 1749",,,,,," 0854","0.04",,"0.0","0.0","64","76","52",,"    0","  220","  230",,,"19.9","30.0","    1",,,,,,,,,,,"    1",,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-04-10","7.38",,,,," 0558",,,,,," 0356","0.01",,"0.0","0.0","58","67","48",,"    0","  300","  310",,,"17.0","25.1",,,,,,,,,,,,,,,"    1",,,,
